id,genres
404530,Simulation
404530,Strategy
673060,nan
701930,Adventure
701930,Casual
701930,Indie
701930,Simulation
705430,Action
705430,Casual
705430,Indie
705430,Simulation
705430,Strategy
579180,Action
579180,RPG
286000,Action
286000,Casual
286000,Indie
286000,Strategy
617360,Design &amp; Illustration
617360,Utilities
516960,Action
516960,Indie
663530,Adventure
663530,Indie
663530,RPG
680350,nan
706290,Racing
670900,Racing
691300,Action
695370,Free to Play
695370,Strategy
700790,Action
700790,Adventure
700790,Casual
700790,Indie
707890,Free to Play
707890,Strategy
529920,Adventure
529920,Indie
656070,Action
656070,Free to Play
656070,Indie
699370,Strategy
699370,Early Access
695830,Casual
695830,Indie
695830,Strategy
673760,Action
673760,Casual
673760,Indie
605330,RPG
605333,RPG
605332,RPG
605334,RPG
605331,RPG
605335,RPG
714660,Design &amp; Illustration
714660,Utilities
699930,Indie
699930,RPG
666040,Action
666040,Adventure
666040,RPG
666040,Early Access
650261,Massively Multiplayer
650261,RPG
650280,Massively Multiplayer
650280,RPG
704750,Action
704750,Adventure
704750,Indie
703260,Action
703260,Casual
703260,Indie
684340,Action
684340,Adventure
684340,Indie
684340,Early Access
672320,nan
696740,nan
713110,Action
713110,Free to Play
713110,Indie
587790,Action
587790,Casual
501950,Action
501950,Adventure
501950,RPG
501950,Strategy
686450,Action
686450,Adventure
686450,Indie
689520,Action
689520,Adventure
689520,Indie
689520,RPG
689520,Strategy
689520,Early Access
696500,nan
680450,Action
680450,Casual
680450,Indie
655660,Action
655660,Indie
385410,Adventure
385410,Casual
385410,Indie
707720,Action
707720,Adventure
707720,Casual
707720,Indie
707720,RPG
707720,Strategy
356831,Adventure
356831,Indie
689000,Action
689000,Indie
710630,Action
710630,Indie
703090,Free to Play
703090,Indie
703090,Massively Multiplayer
703090,Strategy
615070,nan
672880,Action
672880,Casual
672880,Indie
702200,Action
702200,Adventure
702200,Indie
691730,Free to Play
691730,Racing
691730,Simulation
691730,Early Access
675360,Adventure
627460,Action
627460,Indie
671880,Action
671880,Indie
661960,Free to Play
661960,Massively Multiplayer
661960,Strategy
591980,Free to Play
591980,Massively Multiplayer
591980,Simulation
591980,Sports
623920,Strategy
692220,Action
692220,Indie
696020,Adventure
696020,Casual
678450,Action
678450,Indie
678450,Simulation
678450,Sports
678450,Early Access
694980,Casual
694980,Indie
706000,Casual
706000,Indie
692830,Action
692830,Adventure
692830,Indie
692830,Strategy
675830,Indie
685310,Casual
685310,Free to Play
685310,Strategy
638690,Action
638690,Adventure
638690,Indie
692290,Action
692290,Adventure
692290,Indie
623611,Simulation
709560,Indie
708190,Indie
696490,Casual
696490,Indie
696490,Sports
449640,nan
713770,Casual
713770,Indie
694520,Casual
694520,Early Access
532021,Action
532021,Adventure
532021,Casual
532021,Indie
675960,Action
675960,Adventure
675960,Casual
675960,Indie
652990,Adventure
652990,Casual
652990,Indie
652990,RPG
652990,Strategy
648070,nan
674210,Action
674210,Adventure
674210,Indie
674210,RPG
709580,Casual
709580,Indie
676620,Indie
596390,Action
596390,Casual
596390,Indie
701470,Action
701470,Indie
701970,Adventure
701970,Casual
701970,Indie
701970,Strategy
704370,Adventure
704370,Casual
704370,Indie
704370,Strategy
699820,Action
699820,Indie
699820,Early Access
699990,nan
704540,Adventure
704540,Free to Play
704540,Massively Multiplayer
704540,RPG
704540,Strategy
672630,Indie
672630,Simulation
672630,Strategy
672630,Early Access
675040,Casual
675040,RPG
675040,Strategy
676850,Action
676850,Adventure
676850,Indie
602622,Simulation
694380,Casual
694380,Indie
694380,Strategy
692500,Education
692500,Early Access
689120,Action
689120,Indie
689120,Early Access
566980,nan
702910,Adventure
702910,Casual
702910,Indie
702910,RPG
679090,Action
679090,Adventure
679090,Indie
679090,RPG
606720,Action
606720,Casual
606720,Indie
606720,Sports
687260,Adventure
699790,nan
678010,Action
678010,Casual
678010,Indie
703350,Action
703350,Free to Play
709090,Action
709090,Adventure
709090,Casual
709090,Indie
709210,Free to Play
709210,Indie
709210,Simulation
571710,Action
571710,Simulation
571710,Strategy
695820,Free to Play
695820,Indie
695820,Strategy
592890,Free to Play
592890,Indie
592890,Strategy
592890,Early Access
698760,Action
698760,Casual
698760,Indie
698760,Strategy
695960,Adventure
695960,Casual
630911,Simulation
699340,nan
627690,Action
627690,Adventure
627690,Free to Play
627690,Indie
627690,Strategy
627690,Early Access
711220,Indie
711220,RPG
711220,Strategy
536240,Adventure
536240,Free to Play
536240,Indie
536240,Massively Multiplayer
536240,RPG
688500,Action
688500,Indie
688500,Strategy
688500,Early Access
611080,nan
536241,Adventure
536241,Free to Play
536241,Indie
536241,Massively Multiplayer
536241,RPG
466660,Adventure
466660,Free to Play
466660,Indie
466660,Massively Multiplayer
466660,RPG
706590,Indie
706590,RPG
706590,Strategy
668970,Action
668970,Adventure
668970,Indie
709600,Indie
709600,RPG
709600,Strategy
682230,Casual
682230,Indie
570780,RPG
570770,RPG
459050,Action
459050,Strategy
560340,nan
699520,Casual
699520,Indie
673040,Action
673040,Casual
673040,Indie
695000,Indie
695000,RPG
695000,Strategy
677030,Casual
677030,Indie
677030,Simulation
677030,Strategy
620040,Accounting
620040,Animation &amp; Modeling
620040,Audio Production
620040,Design &amp; Illustration
620040,Education
620040,Photo Editing
620040,Software Training
620040,Utilities
620040,Video Production
620040,Web Publishing
543100,Adventure
543100,Indie
562810,Casual
613450,Indie
629680,Indie
698710,Adventure
698710,Indie
698330,Adventure
698330,Casual
698330,Indie
698330,Racing
706600,Indie
706600,RPG
706600,Strategy
706800,Indie
706800,RPG
706800,Strategy
706780,Indie
706780,RPG
706780,Strategy
705880,Indie
705880,RPG
705880,Strategy
709650,Indie
709650,RPG
709650,Strategy
709980,Indie
709980,RPG
709980,Strategy
710010,Indie
710010,RPG
710010,Strategy
711040,Indie
711040,RPG
711040,Strategy
637734,Casual
637734,Simulation
637733,Casual
637733,Simulation
702411,Casual
702411,Indie
702411,Strategy
693470,nan
682270,Action
682270,Indie
703200,Action
703200,Casual
703200,Indie
694960,Action
694960,Adventure
694960,Indie
694960,RPG
671550,Action
671550,Casual
671550,Indie
709690,Indie
709690,RPG
709690,Strategy
672730,Free to Play
672730,Indie
710040,Indie
710040,RPG
710040,Strategy
699550,Adventure
699550,Casual
699550,Indie
699550,Simulation
688630,Action
688630,Indie
688630,Simulation
646310,nan
673770,Action
673770,Indie
637960,nan
610960,Action
610960,Adventure
610960,Indie
610960,RPG
667760,Action
667760,Indie
575300,Action
689790,Audio Production
689790,Video Production
678880,Action
678880,Adventure
678880,Indie
682000,Indie
682000,Strategy
682010,Action
682010,Indie
682010,RPG
682010,Strategy
693450,Strategy
702410,Casual
702410,Indie
702410,Strategy
702415,Casual
702415,Indie
702415,Strategy
321470,Simulation
321470,Sports
702412,Casual
702412,Indie
702412,Strategy
692590,Action
692590,Adventure
692590,Indie
647950,nan
691720,nan
705990,Action
706910,Indie
706910,RPG
706910,Simulation
706910,Strategy
708270,Casual
708270,Simulation
687320,nan
693710,Action
693710,Adventure
693710,Indie
700010,Utilities
691810,Action
691810,Adventure
691810,Indie
650750,Action
650750,Strategy
686350,Casual
686350,Free to Play
686350,Sports
686350,Strategy
686351,Casual
686351,Free to Play
686351,Sports
686351,Strategy
662610,Action
662610,Indie
707730,Adventure
707730,Indie
701460,Casual
701460,Indie
701460,Simulation
701460,Sports
672100,RPG
562391,Simulation
321471,Simulation
321471,Sports
251950,Action
251950,Free to Play
251950,Indie
251950,Massively Multiplayer
251950,Simulation
251950,Strategy
251950,Early Access
689900,Adventure
689900,Indie
698351,Adventure
698351,Casual
698351,Indie
698351,RPG
698351,Strategy
695950,Adventure
695950,Casual
698350,Adventure
698350,Casual
698350,Indie
698350,RPG
698350,Strategy
698352,Adventure
698352,Casual
698352,Indie
698352,RPG
698352,Strategy
698353,Adventure
698353,Casual
698353,Indie
698353,RPG
698353,Strategy
644390,Strategy
645671,Strategy
241300,Adventure
241300,Indie
241300,Strategy
645670,Strategy
705470,Action
705470,Adventure
705470,Casual
705470,Indie
689400,Casual
689400,Free to Play
689400,Indie
696730,Action
696730,Adventure
696730,Indie
696910,Action
558490,Adventure
558490,Casual
558490,Indie
679430,Indie
679430,Strategy
693320,Adventure
693320,Indie
693320,RPG
681530,Indie
681530,Early Access
601200,Action
601200,Adventure
601200,Indie
601200,Strategy
601200,Early Access
687640,nan
695320,Action
695320,Adventure
695320,Indie
691220,Action
691220,Casual
691220,Indie
693210,Adventure
693210,Early Access
674900,Action
674900,Casual
674900,Indie
603360,Casual
603360,Indie
671850,Action
671850,Adventure
671850,Indie
646470,Casual
646470,Indie
646470,Strategy
688050,nan
594610,Action
594610,Adventure
594610,Casual
594610,Indie
684510,Action
684510,Adventure
684510,Indie
684510,Early Access
505110,nan
679860,Action
679860,Casual
679860,Indie
693500,nan
686660,Adventure
686660,Casual
686660,Indie
695940,Adventure
695940,Casual
552651,Adventure
552651,Casual
552651,Indie
693600,Casual
693600,Free to Play
693600,Indie
693639,Casual
693639,Free to Play
693639,Indie
693626,Casual
693626,Free to Play
693626,Indie
693609,Casual
693609,Free to Play
693609,Indie
693632,Casual
693632,Free to Play
693632,Indie
693642,Casual
693642,Free to Play
693642,Indie
693643,Casual
693643,Free to Play
693643,Indie
683230,Action
683230,Adventure
683230,Indie
693611,Casual
693611,Free to Play
693611,Indie
693625,Casual
693625,Free to Play
693625,Indie
635320,Adventure
635320,Indie
632840,nan
693629,Casual
693629,Free to Play
693629,Indie
629770,Adventure
629770,Casual
629770,Indie
686880,Adventure
686880,Casual
686880,Indie
544610,Strategy
686910,Indie
668280,Action
668280,Indie
490490,nan
662190,Adventure
662190,Casual
554620,Action
554620,Adventure
580910,Casual
580910,Indie
580910,Simulation
700230,Indie
700230,Simulation
700230,Strategy
704720,nan
673530,Action
673530,Indie
693440,Action
693440,Adventure
693440,Indie
693440,Simulation
683340,nan
679220,Action
679220,Casual
679220,Indie
679220,Racing
679220,Simulation
679220,Sports
679220,Early Access
556540,nan
633330,Indie
681680,Action
681680,Indie
700420,Action
700420,Indie
693250,Adventure
693250,Casual
693250,Indie
696990,Adventure
696990,Casual
696990,Free to Play
696990,Indie
677250,Indie
677250,RPG
677250,Strategy
622060,Casual
622060,Indie
622060,Simulation
591130,Action
591130,Indie
622710,Casual
622710,Indie
622710,Simulation
596940,Casual
596940,Free to Play
596940,Indie
706450,Simulation
693644,Casual
693644,Free to Play
693644,Indie
693601,Casual
693601,Free to Play
693601,Indie
693604,Casual
693604,Free to Play
693604,Indie
693613,Casual
693613,Free to Play
693613,Indie
693612,Casual
693612,Free to Play
693612,Indie
693603,Casual
693603,Free to Play
693603,Indie
693637,Casual
693637,Free to Play
693637,Indie
693633,Casual
693633,Free to Play
693633,Indie
693622,Casual
693622,Free to Play
693622,Indie
503010,Action
503010,Adventure
503010,Indie
503010,RPG
503010,Simulation
503010,Early Access
692180,Action
692180,Casual
692180,Indie
697580,Racing
697580,Simulation
697580,Sports
695350,Action
695350,Casual
695350,Indie
629430,Indie
614250,Casual
614250,Free to Play
693605,Casual
693605,Free to Play
693605,Indie
633331,Indie
608110,Action
608110,Free to Play
608110,Indie
608110,Early Access
692610,Action
692610,Casual
692610,Indie
377060,Action
377060,Indie
377060,Simulation
377060,Sports
377060,Early Access
700950,Indie
700950,RPG
700950,Strategy
703420,Indie
703420,RPG
703420,Strategy
700980,Indie
700980,RPG
700980,Strategy
705850,Indie
705850,RPG
705850,Strategy
704620,Indie
704620,RPG
704620,Strategy
679390,Indie
679390,Early Access
493410,nan
675980,Casual
675980,Indie
687590,Casual
687590,Indie
671750,Indie
577360,Adventure
577360,Casual
577360,Indie
577360,Early Access
610190,Action
628150,RPG
628040,Strategy
683690,Indie
683690,Simulation
683690,Strategy
683690,Early Access
628110,Strategy
658272,Action
658274,Action
658275,Action
658276,Action
658278,Action
658277,Action
658279,Action
658291,Action
658273,Action
658302,Action
658292,Action
658303,Action
658290,Action
658293,Action
683240,Action
683240,Casual
683240,RPG
578390,nan
689340,Casual
689340,Indie
689340,Strategy
683810,Action
683810,Casual
683810,Indie
691990,Casual
691990,Indie
691990,Simulation
675510,nan
681040,nan
704390,Casual
704390,Indie
411891,Simulation
411901,Simulation
411900,Simulation
697750,Action
697750,Adventure
697750,Casual
697750,Indie
688720,nan
706870,Action
706870,Indie
706870,Strategy
658294,Action
658295,Action
658296,Action
658297,Action
658298,Action
658299,Action
673600,nan
658301,Action
704260,Indie
704260,Simulation
683080,Action
683080,Casual
683080,Strategy
655550,Action
655550,Free to Play
655550,Sports
658300,Action
696680,Action
696680,Adventure
696680,Indie
696680,Massively Multiplayer
696680,RPG
473690,Action
473690,Adventure
473690,Indie
626200,Action
690570,Casual
690570,Indie
690570,Racing
682150,Action
682150,Adventure
682150,Casual
682150,Indie
662250,Action
584400,Action
584400,Adventure
584400,Casual
680640,nan
687870,nan
689580,nan
618720,Adventure
618720,Casual
618720,Indie
689920,Adventure
689920,Casual
689920,Indie
693380,Action
693380,Casual
693380,Indie
688150,Indie
688150,Racing
671760,Action
671760,Adventure
671760,Casual
671760,Indie
671760,Simulation
615630,nan
686570,Casual
686570,Indie
686570,Strategy
687390,Casual
687390,Indie
687390,Simulation
683220,Casual
683220,Indie
683220,Simulation
694190,Strategy
684680,Casual
684680,Indie
655700,Action
655700,Adventure
655700,Indie
700870,Casual
700870,Indie
489930,Adventure
489930,Casual
489930,Indie
591508,Casual
591508,Free to Play
591508,Indie
591508,Simulation
591508,Sports
591508,Strategy
700180,Adventure
700180,Indie
699380,Casual
699380,Simulation
698690,Casual
698690,RPG
515220,Racing
515220,Simulation
515220,Sports
698100,nan
687610,Adventure
687610,Indie
679610,Design &amp; Illustration
679610,Web Publishing
503420,Action
503420,Adventure
503420,Indie
503420,RPG
503420,Strategy
693330,nan
668610,Action
668610,Indie
668610,Strategy
668610,Early Access
682280,Casual
682280,Indie
620360,nan
668570,Action
668570,Casual
668570,Indie
645860,nan
666390,nan
698060,Indie
698060,RPG
698060,Strategy
667670,Action
667670,Indie
691750,Action
691750,Indie
665590,Casual
665590,Indie
665590,Sports
694450,nan
678780,Action
678780,Adventure
678780,Casual
678780,Indie
680930,Casual
680930,Indie
610694,Casual
610694,Indie
610694,RPG
610694,Simulation
610694,Strategy
689060,Action
689060,Adventure
689060,Indie
646260,Indie
646260,RPG
646260,Strategy
702040,Indie
650810,Action
650810,Adventure
650810,Casual
650810,Indie
650810,RPG
650810,Early Access
486380,Indie
486380,RPG
698570,nan
685230,Action
685230,Indie
688360,Indie
688360,RPG
688360,Strategy
688360,Early Access
686110,Action
686110,Indie
675730,Adventure
675730,Indie
675730,Simulation
687510,Action
687510,Casual
687510,Indie
562386,Simulation
684970,Action
684970,Adventure
684970,Casual
684970,RPG
684970,Early Access
595080,Action
595080,Adventure
690440,Action
690440,Indie
695880,Adventure
695880,Casual
695880,Indie
695880,Strategy
671120,Action
671120,Casual
676990,nan
642600,Action
642600,Indie
650930,Indie
650930,RPG
650930,Strategy
697400,Indie
697400,RPG
697400,Strategy
698840,Indie
698840,RPG
698840,Strategy
701490,Indie
701490,RPG
701490,Strategy
648100,Adventure
648100,Indie
685200,Action
685200,Free to Play
685200,Indie
685200,Early Access
690740,Casual
690740,Indie
414232,Casual
414232,RPG
414232,Simulation
414232,Strategy
414230,Adventure
414230,Casual
414230,Strategy
414234,Adventure
414234,Casual
414234,Simulation
414234,Strategy
414233,Adventure
414233,Casual
414233,Simulation
414233,Strategy
649360,Casual
649360,Indie
649360,Strategy
649360,Early Access
591530,Action
591530,Casual
591530,Massively Multiplayer
591530,Strategy
591530,Early Access
701230,Adventure
701230,Casual
701230,Indie
642170,nan
688310,Action
688310,Adventure
688310,Indie
693720,Casual
693720,Indie
688280,Action
688280,Adventure
688280,Indie
688290,Action
688290,Adventure
688290,Indie
688300,Action
688300,Adventure
688300,Indie
475190,nan
686000,Casual
686000,Indie
686000,Strategy
697410,Audio Production
697410,Utilities
694970,Casual
694970,Simulation
301520,Action
301520,Free to Play
301520,Indie
301520,Massively Multiplayer
301520,RPG
301520,Simulation
697380,Audio Production
697380,Utilities
563380,Adventure
563380,Indie
679820,Casual
687010,Action
687010,Adventure
687010,Indie
701311,Action
701311,Free to Play
687020,Action
687020,Adventure
687020,Indie
701312,Action
701312,Free to Play
701310,Action
701310,Free to Play
630730,nan
693160,Action
693160,Adventure
693160,Casual
693160,Free to Play
693160,Massively Multiplayer
693160,RPG
468650,Action
468650,Adventure
468650,Indie
691080,Action
691080,Indie
666500,nan
698130,Adventure
698130,Indie
698130,RPG
662680,Indie
662680,Simulation
662680,Strategy
662680,Early Access
689600,nan
686070,Action
686070,Adventure
686070,Casual
667110,nan
686220,Indie
690860,Action
690860,Casual
690860,Indie
693190,Casual
693190,Indie
693190,Racing
679620,nan
555390,Adventure
555390,Casual
555390,Indie
693890,Casual
693890,Indie
693890,Simulation
693890,Strategy
694490,Adventure
694490,Casual
694490,Indie
651090,nan
659000,Action
659000,Indie
659000,RPG
659000,Early Access
644080,Casual
644080,Indie
683530,Action
683530,Casual
683530,Indie
683530,Simulation
689080,Action
689080,Adventure
689080,Indie
685020,Action
685020,Adventure
685020,Casual
685020,Indie
685020,Simulation
679690,Casual
679690,Indie
679690,RPG
668730,Adventure
668730,Casual
668730,Indie
668730,RPG
668730,Strategy
685830,Casual
685830,Indie
685830,RPG
638780,Action
638780,Indie
698240,Indie
698240,Simulation
698240,Strategy
670950,Action
670950,Adventure
670950,Indie
614270,Indie
614270,RPG
614270,Strategy
685250,Indie
685250,RPG
685250,Strategy
645900,Indie
645900,Simulation
645900,Strategy
698890,Action
698890,Indie
698890,RPG
683490,nan
683830,Action
683830,Casual
683830,Indie
682770,nan
637720,Casual
637720,Simulation
592461,Action
592461,Adventure
637721,Casual
637721,Simulation
637722,Casual
637722,Simulation
637723,Casual
637723,Simulation
691700,Action
587470,nan
677300,Adventure
687220,Action
687220,Adventure
687220,Indie
687230,Action
687230,Adventure
687230,Indie
687170,Action
687170,Adventure
687170,Indie
691570,nan
687070,Action
687070,Adventure
687070,Indie
687040,Action
687040,Adventure
687040,Indie
664750,Action
664750,Adventure
664750,Indie
664750,Simulation
664750,Early Access
687210,Action
687210,Adventure
687210,Indie
687200,Action
687200,Adventure
687200,Indie
687190,Action
687190,Adventure
687190,Indie
687050,Action
687050,Adventure
687050,Indie
687060,Action
687060,Adventure
687060,Indie
687180,Action
687180,Adventure
687180,Indie
635930,Action
635930,Indie
635930,Sports
649730,nan
687080,Action
687080,Adventure
687080,Indie
666350,Indie
666350,Simulation
666350,Strategy
641990,Indie
641990,Simulation
641990,Strategy
701180,Indie
701180,Simulation
701180,Strategy
670640,Adventure
670640,Indie
670640,Massively Multiplayer
670640,RPG
670640,Strategy
696210,Indie
696210,Strategy
662940,Action
684250,Casual
684250,Free to Play
684250,Indie
684250,Strategy
679960,Indie
461249,Indie
461249,Simulation
657500,Strategy
673280,Action
673280,Indie
673280,Racing
657990,Action
657990,Adventure
657990,Indie
657990,Early Access
629350,Action
629350,Adventure
629350,Indie
602813,Simulation
624680,Action
624680,Indie
674630,Indie
429360,Action
429360,Casual
429360,Indie
429360,Sports
429360,Strategy
691480,Action
691480,Strategy
676820,Adventure
676820,Casual
676820,Indie
689990,Action
689990,Adventure
689990,Casual
689990,Indie
692200,Casual
692200,Indie
664340,Indie
664340,RPG
361800,Indie
361800,Massively Multiplayer
361800,RPG
683760,Indie
683760,RPG
575420,nan
690430,Design &amp; Illustration
690430,Web Publishing
662980,Adventure
662980,Indie
690240,Action
690240,Casual
690240,Indie
690240,Simulation
690240,Strategy
624780,Action
624780,Casual
624780,Indie
691980,Indie
691980,RPG
691980,Simulation
681330,Action
681330,Indie
681330,Simulation
681330,Strategy
681330,Early Access
644310,Action
644310,Adventure
644310,Casual
644310,Indie
644310,Massively Multiplayer
640630,nan
622170,Action
548320,Adventure
548320,Casual
548320,Indie
548320,RPG
548320,Strategy
696340,Casual
696340,Indie
696340,Simulation
589740,Action
589740,Adventure
589740,Indie
589740,RPG
678200,nan
676550,Action
676550,Casual
676550,Simulation
676550,Early Access
684490,Action
684490,Adventure
684490,Indie
694610,Casual
694610,Indie
670180,RPG
670180,Strategy
676000,Action
676000,Casual
676000,Indie
696190,Adventure
696190,Casual
696190,Indie
604110,Casual
604110,Indie
604110,Simulation
604110,Strategy
604110,Early Access
676170,nan
662920,Action
662920,Indie
662920,Strategy
675210,Action
675210,Indie
678820,Indie
678820,Simulation
684130,Action
684130,Massively Multiplayer
684130,RPG
684130,Simulation
688680,Adventure
688680,Indie
688680,RPG
227860,Indie
227860,Strategy
685770,Casual
681480,Casual
681480,Indie
638160,RPG
688170,Casual
688170,Strategy
688090,RPG
681514,Free to Play
681516,Free to Play
697420,Indie
697420,Racing
692510,Action
692510,Indie
676320,Casual
676320,Indie
672860,Simulation
647370,Action
647370,Casual
647370,Indie
647370,Sports
621880,Action
621880,Free to Play
621880,Massively Multiplayer
621880,RPG
621880,Early Access
691920,Action
691920,Adventure
691920,Casual
691920,RPG
648650,Simulation
691130,Action
691130,Casual
691130,Indie
635430,Action
635430,Simulation
621870,Simulation
687650,Indie
687650,RPG
687650,Simulation
687650,Strategy
675340,Simulation
696230,Adventure
696230,Indie
696230,RPG
688700,Action
688700,Indie
688020,Casual
688020,Indie
688020,Simulation
689210,nan
626790,Free to Play
626790,Simulation
626790,Strategy
614581,Simulation
614581,Strategy
586130,Casual
586130,Indie
586130,Racing
666050,Adventure
666050,Casual
666050,Indie
666050,Strategy
690670,Adventure
690670,Casual
690670,Indie
690670,RPG
690670,Simulation
690670,Sports
690670,Strategy
676730,Adventure
676730,Indie
689180,Casual
689180,Indie
689180,Simulation
689180,Strategy
680560,nan
639470,Action
639470,Adventure
639470,Indie
639470,RPG
661300,Action
661300,Indie
679670,nan
322110,Action
322110,Indie
591504,Casual
591504,Free to Play
591504,Indie
591504,Simulation
591504,Sports
591504,Strategy
643620,Action
675160,Action
675160,Casual
675160,Indie
675160,Early Access
646300,nan
686490,Casual
686490,Indie
683130,Action
683130,Casual
683130,Indie
665350,Action
694080,Casual
677790,Adventure
677790,Indie
670961,Action
670961,Free to Play
670961,Indie
670961,Massively Multiplayer
670961,RPG
660270,Action
660270,Casual
660270,Indie
679070,Action
679070,Adventure
679070,Simulation
679070,Early Access
667170,Action
667170,Indie
667170,Early Access
663190,nan
676520,Action
676520,Adventure
563710,Casual
563710,Indie
659790,Action
659790,Indie
659790,RPG
357650,Action
357650,Adventure
357650,Casual
357650,Indie
357650,Simulation
661820,Action
661820,Casual
661820,Indie
686230,Casual
686230,Indie
691310,Action
691310,Indie
677220,Casual
666690,Indie
689480,Action
689480,Adventure
689480,Indie
679640,Action
679640,Casual
679640,Racing
690030,Action
690030,Adventure
690030,Indie
600250,Action
600250,Indie
600250,RPG
600250,Strategy
600250,Early Access
691440,Action
691440,Adventure
691440,Indie
691440,Strategy
680690,Action
680690,Adventure
680690,Indie
677910,Action
677910,Adventure
677910,Indie
677910,RPG
606800,Casual
606800,Indie
606800,Simulation
606800,Strategy
606800,Early Access
645820,Indie
504460,Racing
504460,Early Access
640430,Action
640430,Adventure
640430,Indie
640430,RPG
689070,Adventure
689070,Indie
689070,RPG
662500,nan
663120,Adventure
663120,Casual
636450,nan
613370,Action
613370,Adventure
613370,Indie
613370,RPG
613370,Early Access
689950,Action
689950,Casual
689950,Indie
661220,Action
661220,Indie
677720,Casual
677720,Indie
689890,Action
689890,Casual
689890,Massively Multiplayer
689890,Racing
689890,Simulation
689890,Sports
678520,nan
664060,Adventure
644700,Adventure
644700,Indie
644700,Simulation
676080,Casual
676080,Indie
627410,Action
627410,Adventure
627410,Casual
627410,Indie
660110,Action
660110,Adventure
660110,Casual
660110,Indie
680040,Adventure
680040,Casual
680040,Indie
680040,RPG
600470,Indie
600470,RPG
600470,Strategy
553330,Casual
553330,Indie
677640,Indie
677640,RPG
677640,Simulation
677640,Strategy
651660,Indie
651660,RPG
651660,Simulation
651660,Strategy
645180,Design &amp; Illustration
645180,Web Publishing
601750,nan
672640,nan
689870,Simulation
677880,Casual
601880,nan
656780,Action
656780,Casual
656780,Racing
661120,Adventure
661120,Indie
661120,RPG
625910,Action
625910,Adventure
625910,Indie
625910,Sports
685370,Adventure
685370,Casual
685370,Indie
685370,Strategy
659120,Action
659120,Adventure
582920,Action
582920,Indie
445870,Action
445870,Adventure
445870,Indie
674320,Action
674320,Indie
623830,nan
689300,Action
689300,Casual
689300,Indie
648630,Action
693910,Indie
675630,Casual
675630,Free to Play
675630,Indie
669490,Casual
669490,Indie
614630,Adventure
614630,Casual
614630,Indie
614630,Simulation
614630,Early Access
642650,Casual
642650,Indie
619801,Action
619801,Indie
674110,Action
674110,Adventure
674110,Casual
674110,Indie
663590,Action
663590,Adventure
663590,Casual
663590,Indie
687820,Casual
687820,Indie
662390,Adventure
662390,Casual
666320,Action
666320,Indie
670590,Adventure
670590,Casual
670590,Indie
670590,RPG
670590,Strategy
656340,Casual
680140,Indie
680140,RPG
665200,nan
678570,nan
669830,Action
669830,Casual
669830,Indie
650570,Adventure
650570,Indie
677010,nan
412210,Action
412210,Indie
412210,Strategy
412210,Early Access
685000,Casual
685000,Indie
679650,Action
679650,Adventure
679650,Indie
682730,Casual
682730,Indie
680950,nan
602000,nan
678060,nan
676470,nan
657110,Casual
657110,Strategy
692300,Indie
678290,Action
678290,Adventure
678290,Casual
678290,Indie
506500,Action
506500,Casual
506500,Indie
673980,Action
673980,Adventure
673980,Indie
682910,Action
682910,Adventure
682910,Indie
684650,Action
684650,Indie
684650,Strategy
637420,nan
675821,Racing
675821,Simulation
675821,Sports
350280,Action
644961,Casual
644961,Free to Play
644961,Indie
644961,Strategy
620150,Action
658810,Indie
660420,nan
679290,Action
414340,Action
414340,Adventure
414340,Indie
675805,Racing
675805,Simulation
675805,Sports
675770,Racing
675770,Simulation
675770,Sports
674100,Racing
674100,Simulation
674100,Sports
675803,Racing
675803,Simulation
675803,Sports
675790,Racing
675790,Simulation
675790,Sports
675801,Racing
675801,Simulation
675801,Sports
675808,Racing
675808,Simulation
675808,Sports
675809,Racing
675809,Simulation
675809,Sports
675802,Racing
675802,Simulation
675802,Sports
675807,Racing
675807,Simulation
675807,Sports
675806,Racing
675806,Simulation
675806,Sports
679930,Action
679930,Adventure
679930,Casual
679930,Indie
675804,Racing
675804,Simulation
675804,Sports
690540,Indie
690540,RPG
690540,Strategy
591505,Casual
591505,Free to Play
591505,Indie
591505,Simulation
591505,Sports
591505,Strategy
690380,Indie
690380,RPG
690380,Strategy
644962,Casual
644962,Free to Play
644962,Indie
644962,Strategy
644960,Casual
644960,Free to Play
644960,Indie
644960,Strategy
645910,Casual
645910,Free to Play
645910,Indie
645910,Strategy
663170,Strategy
680210,Casual
680210,Indie
680210,Simulation
663540,Indie
508300,Strategy
671810,Action
671810,Adventure
671810,Indie
671810,RPG
681650,Adventure
681650,Casual
681650,Indie
674380,Adventure
674380,Casual
674380,Indie
674380,RPG
674380,Simulation
605360,RPG
674040,Action
674040,Adventure
674040,Casual
674040,Indie
679780,nan
594820,Action
594820,Indie
605361,RPG
673780,Action
673780,Casual
673780,Sports
679350,Action
681150,Action
681150,Adventure
681150,Casual
681150,Indie
681150,Racing
681150,Sports
681150,Early Access
500245,Simulation
614860,Massively Multiplayer
614860,RPG
614860,Early Access
607330,nan
672260,Indie
655040,Action
655040,Adventure
655040,Indie
655040,Simulation
649570,nan
650220,Indie
650220,Simulation
650220,Strategy
674700,Strategy
553880,nan
678600,Action
678600,Free to Play
678600,Indie
678600,Massively Multiplayer
678600,Strategy
666490,nan
655200,nan
667310,Action
667310,Casual
667310,Indie
656890,Casual
656890,Strategy
654600,Action
654600,Casual
654600,Indie
663100,Action
