user_id,user_url,posted,item_id,recommend,sentiment
22502250,http://steamcommunity.com/id/22502250,2014-05-08,570,True,2
76561198059755685,http://steamcommunity.com/profiles/76561198059755685,2015-07-24,4000,False,1
76561198059755685,http://steamcommunity.com/profiles/76561198059755685,2015-11-21,286160,True,0
lucy_cl,http://steamcommunity.com/id/lucy_cl,2015-02-25,730,True,2
76561198070969637,http://steamcommunity.com/profiles/76561198070969637,2014-05-01,570,True,2
Luftkopf,http://steamcommunity.com/id/Luftkopf,2015-02-05,227940,False,0
76561198076322243,http://steamcommunity.com/profiles/76561198076322243,2015-02-11,322170,True,2
76561198076322243,http://steamcommunity.com/profiles/76561198076322243,2014-12-25,233250,True,2
76561198076322243,http://steamcommunity.com/profiles/76561198076322243,2014-12-14,250900,True,2
76561198076322243,http://steamcommunity.com/profiles/76561198076322243,2014-12-14,268750,True,2
76561198076322243,http://steamcommunity.com/profiles/76561198076322243,2014-07-08,113200,True,0
76561198076322243,http://steamcommunity.com/profiles/76561198076322243,2013-06-01,219740,True,0
76561198114939945,http://steamcommunity.com/profiles/76561198114939945,2014-12-29,730,True,1
76561198052914690,http://steamcommunity.com/profiles/76561198052914690,2015-06-30,570,True,2
76561198052914690,http://steamcommunity.com/profiles/76561198052914690,2015-11-05,322330,True,2
76561198052914690,http://steamcommunity.com/profiles/76561198052914690,2015-08-23,224760,True,2
luizmce,http://steamcommunity.com/id/luizmce,2015-11-04,399430,False,1
luizmce,http://steamcommunity.com/id/luizmce,2015-05-21,301520,True,1
76561198047542758,http://steamcommunity.com/profiles/76561198047542758,2013-08-19,50300,True,2
76561198047542758,http://steamcommunity.com/profiles/76561198047542758,2013-05-19,28050,True,0
76561198036536018,http://steamcommunity.com/profiles/76561198036536018,2015-07-07,226700,True,0
76561198036536018,http://steamcommunity.com/profiles/76561198036536018,2015-12-10,211420,True,0
76561197991872030,http://steamcommunity.com/profiles/76561197991872030,2014-02-04,236390,True,2
76561197991872030,http://steamcommunity.com/profiles/76561197991872030,2014-02-04,10680,False,2
76561197991872030,http://steamcommunity.com/profiles/76561197991872030,2014-02-04,550,True,2
76561198087716285,http://steamcommunity.com/profiles/76561198087716285,2013-11-29,105600,True,2
claytonlee,http://steamcommunity.com/id/claytonlee,2014-06-30,570,True,2
Lumii92,http://steamcommunity.com/id/Lumii92,2014-09-03,39120,True,2
lumpty,http://steamcommunity.com/id/lumpty,2015-07-29,252950,True,0
LumpyPoser,http://steamcommunity.com/id/LumpyPoser,2013-11-30,204360,True,2
LumpyPoser,http://steamcommunity.com/id/LumpyPoser,2013-11-25,209000,True,0
76561198159891952,http://steamcommunity.com/profiles/76561198159891952,2015-05-16,730,True,0
76561198159891952,http://steamcommunity.com/profiles/76561198159891952,2015-09-24,10180,True,2
Lunabird,http://steamcommunity.com/id/Lunabird,2011-12-27,72850,True,2
HoQG,http://steamcommunity.com/id/HoQG,2015-12-09,730,True,0
Lixoanormal,http://steamcommunity.com/id/Lixoanormal,2014-03-23,208090,True,1
Lixoanormal,http://steamcommunity.com/id/Lixoanormal,2014-02-09,218740,True,2
Lixoanormal,http://steamcommunity.com/id/Lixoanormal,2014-01-20,440,True,1
lurchibald,http://steamcommunity.com/id/lurchibald,2014-02-18,242800,False,0
lurchibald,http://steamcommunity.com/id/lurchibald,2015-06-15,334230,False,0
lurchibald,http://steamcommunity.com/id/lurchibald,2015-12-16,423120,True,2
76561198096922815,http://steamcommunity.com/profiles/76561198096922815,2015-11-05,329440,True,2
76561198096922815,http://steamcommunity.com/profiles/76561198096922815,2015-06-22,266110,True,2
76561198096922815,http://steamcommunity.com/profiles/76561198096922815,2014-03-14,570,True,2
76561198096922815,http://steamcommunity.com/profiles/76561198096922815,2015-07-03,346110,True,0
76561198096922815,http://steamcommunity.com/profiles/76561198096922815,2015-09-24,730,True,0
creamlc,http://steamcommunity.com/id/creamlc,2014-08-27,204100,True,2
creamlc,http://steamcommunity.com/id/creamlc,2014-07-14,72850,True,2
creamlc,http://steamcommunity.com/id/creamlc,2014-06-23,218620,False,2
Luugo,http://steamcommunity.com/id/Luugo,2014-12-19,207140,True,1
Luugo,http://steamcommunity.com/id/Luugo,2014-09-09,620,True,1
Luugo,http://steamcommunity.com/id/Luugo,2014-07-08,267550,True,1
76561198064157523,http://steamcommunity.com/profiles/76561198064157523,2014-09-02,209000,True,2
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2015-08-29,252490,True,2
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2015-02-10,346010,True,2
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2014-12-26,322170,True,0
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2014-12-09,49520,True,2
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2014-07-31,304930,True,1
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2014-06-22,241540,True,0
Gunzerker1003,http://steamcommunity.com/id/Gunzerker1003,2014-05-11,10180,True,0
76561197972209961,http://steamcommunity.com/profiles/76561197972209961,2014-11-20,219640,True,2
76561197969599867,http://steamcommunity.com/profiles/76561197969599867,2015-12-05,359550,False,0
76561198042926871,http://steamcommunity.com/profiles/76561198042926871,2013-12-27,207610,True,2
76561198190651641,http://steamcommunity.com/profiles/76561198190651641,2015-11-24,291550,True,1
76561198190651641,http://steamcommunity.com/profiles/76561198190651641,2015-12-11,730,True,1
bryannnn,http://steamcommunity.com/id/bryannnn,2013-12-30,570,True,2
LynkHD,http://steamcommunity.com/id/LynkHD,2015-08-19,385800,True,2
LynkHD,http://steamcommunity.com/id/LynkHD,2015-06-24,271590,True,1
76561198062193315,http://steamcommunity.com/profiles/76561198062193315,2014-03-22,570,True,2
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-10-18,218620,False,1
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-02-08,283370,False,0
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-09-06,375950,True,2
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-09-18,264380,True,2
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-02-20,341720,True,2
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-02-19,209370,True,2
ly_cheen,http://steamcommunity.com/id/ly_cheen,2015-08-04,287980,True,2
ly_cheen,http://steamcommunity.com/id/ly_cheen,2012-09-26,440,True,1
76561198035136974,http://steamcommunity.com/profiles/76561198035136974,2015-07-23,221100,False,1
iluvbutt,http://steamcommunity.com/id/iluvbutt,2015-07-06,221100,False,2
iluvbutt,http://steamcommunity.com/id/iluvbutt,2015-06-04,34900,True,0
iluvbutt,http://steamcommunity.com/id/iluvbutt,2014-05-17,219680,True,1
76561198078429786,http://steamcommunity.com/profiles/76561198078429786,2015-08-02,207230,True,2
76561198078429786,http://steamcommunity.com/profiles/76561198078429786,2014-01-13,200710,True,1
memegod,http://steamcommunity.com/id/memegod,2015-01-14,240,True,1
memegod,http://steamcommunity.com/id/memegod,2015-01-14,319510,True,1
memegod,http://steamcommunity.com/id/memegod,2014-01-18,440,True,2
memegod,http://steamcommunity.com/id/memegod,2014-12-05,208090,True,1
memegod,http://steamcommunity.com/id/memegod,2015-11-02,304930,True,1
76561198056707381,http://steamcommunity.com/profiles/76561198056707381,2015-01-13,298110,True,2
NonoNoNo890,http://steamcommunity.com/id/NonoNoNo890,2014-01-22,211820,True,0
NonoNoNo890,http://steamcommunity.com/id/NonoNoNo890,2013-12-01,440,True,0
8j2c4,http://steamcommunity.com/id/8j2c4,2015-07-09,313340,True,0
8j2c4,http://steamcommunity.com/id/8j2c4,2015-05-28,6060,True,2
8j2c4,http://steamcommunity.com/id/8j2c4,2014-08-21,244710,True,1
8j2c4,http://steamcommunity.com/id/8j2c4,2015-11-10,377160,False,0
8j2c4,http://steamcommunity.com/id/8j2c4,2015-05-28,218620,True,2
8j2c4,http://steamcommunity.com/id/8j2c4,2015-11-30,32400,True,2
8j2c4,http://steamcommunity.com/id/8j2c4,2015-03-04,65980,True,2
8j2c4,http://steamcommunity.com/id/8j2c4,2015-05-28,304930,False,1
8j2c4,http://steamcommunity.com/id/8j2c4,2015-05-28,4000,True,0
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2013-08-25,242570,True,0
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2012-07-18,43110,True,0
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2012-02-22,113420,True,2
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2012-02-17,21170,True,0
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2011-12-10,4000,True,2
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2011-11-25,24200,True,2
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2011-10-24,107900,True,2
76561198046685572,http://steamcommunity.com/profiles/76561198046685572,2011-09-09,440,True,2
M0les,http://steamcommunity.com/id/M0les,2015-07-07,261570,True,2
M0les,http://steamcommunity.com/id/M0les,2015-06-03,374570,True,1
M0les,http://steamcommunity.com/id/M0les,2015-01-30,319630,True,2
M0les,http://steamcommunity.com/id/M0les,2014-02-22,214770,True,2
m0ng,http://steamcommunity.com/id/m0ng,2014-06-25,113200,True,0
Monsta_,http://steamcommunity.com/id/Monsta_,2015-08-07,221100,True,2
Monsta_,http://steamcommunity.com/id/Monsta_,2015-08-03,730,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2015-07-04,730,True,0
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2014-10-10,241930,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2015-08-17,252490,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2014-10-10,72850,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2014-04-24,213670,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2014-04-24,211820,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2014-04-24,4000,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2014-01-12,440,True,1
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2013-07-13,8980,True,2
m1lkingdud,http://steamcommunity.com/id/m1lkingdud,2013-01-06,500,True,2
76561197993114886,http://steamcommunity.com/profiles/76561197993114886,2015-11-28,110800,True,2
76561197993114886,http://steamcommunity.com/profiles/76561197993114886,2015-11-07,208650,False,0
lonelyming,http://steamcommunity.com/id/lonelyming,2014-01-23,440,True,2
M4rty_C,http://steamcommunity.com/id/M4rty_C,2015-03-20,304930,False,0
M4rty_C,http://steamcommunity.com/id/M4rty_C,2015-02-27,286100,True,0
masterroach,http://steamcommunity.com/id/masterroach,2014-07-18,304930,True,0
ltayl1,http://steamcommunity.com/id/ltayl1,2014-04-03,2570,False,0
76561198046868249,http://steamcommunity.com/profiles/76561198046868249,2015-06-07,730,True,2
mac085,http://steamcommunity.com/id/mac085,2014-04-12,211500,True,1
mac085,http://steamcommunity.com/id/mac085,2014-04-05,39000,True,2
macaso,http://steamcommunity.com/id/macaso,2014-03-21,245550,True,1
Ebolaassnigga,http://steamcommunity.com/id/Ebolaassnigga,2015-08-22,231430,True,2
76561198055685900,http://steamcommunity.com/profiles/76561198055685900,2014-06-27,60,True,1
76561198055685900,http://steamcommunity.com/profiles/76561198055685900,2015-03-11,211600,True,0
76561198055685900,http://steamcommunity.com/profiles/76561198055685900,2014-04-11,225160,True,2
76561198055685900,http://steamcommunity.com/profiles/76561198055685900,2014-03-07,3900,True,2
76561198055685900,http://steamcommunity.com/profiles/76561198055685900,2014-02-19,6910,True,2
kappaccino,http://steamcommunity.com/id/kappaccino,2015-10-16,391540,True,2
kaexa,http://steamcommunity.com/id/kaexa,2013-12-20,233270,True,2
76561198083233789,http://steamcommunity.com/profiles/76561198083233789,2015-04-22,222880,True,2
76561198083233789,http://steamcommunity.com/profiles/76561198083233789,2014-08-04,500,True,2
76561198071478454,http://steamcommunity.com/profiles/76561198071478454,2012-09-21,440,True,2
MacMan2710,http://steamcommunity.com/id/MacMan2710,2014-01-27,218230,True,2
MacMan2710,http://steamcommunity.com/id/MacMan2710,2012-03-29,200210,True,1
MacMan2710,http://steamcommunity.com/id/MacMan2710,2014-08-01,17080,True,2
MacMan2710,http://steamcommunity.com/id/MacMan2710,2013-10-04,241640,True,2
zjaerya135,http://steamcommunity.com/id/zjaerya135,2015-11-17,311210,True,1
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2013-12-01,107410,True,2
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2013-07-08,1200,True,2
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2015-03-27,236390,True,0
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2015-08-28,218620,True,1
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2014-12-10,4000,True,2
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2014-12-10,220,True,0
Imnotfromaustraliakids,http://steamcommunity.com/id/Imnotfromaustraliakids,2013-06-20,550,True,1
macrev,http://steamcommunity.com/id/macrev,2015-11-16,104900,True,2
nelso,http://steamcommunity.com/id/nelso,2013-12-26,212680,True,0
MADxMADxMARIO,http://steamcommunity.com/id/MADxMADxMARIO,2013-08-03,570,True,1
MADxMADxMARIO,http://steamcommunity.com/id/MADxMADxMARIO,2014-11-23,232430,True,2
MadTheck,http://steamcommunity.com/id/MadTheck,2015-04-23,105600,True,2
adam_mer0011,http://steamcommunity.com/id/adam_mer0011,2014-07-18,440,True,2
MadameMcThunder,http://steamcommunity.com/id/MadameMcThunder,2014-07-10,105600,True,0
MadameMcThunder,http://steamcommunity.com/id/MadameMcThunder,2014-07-10,227300,True,2
MadameMcThunder,http://steamcommunity.com/id/MadameMcThunder,2014-07-10,72850,True,2
MadameMcThunder,http://steamcommunity.com/id/MadameMcThunder,2014-07-10,8930,True,2
76561198036902336,http://steamcommunity.com/profiles/76561198036902336,2015-04-13,570,True,2
ZakGod09,http://steamcommunity.com/id/ZakGod09,2014-01-10,200210,False,0
maddogreilly999,http://steamcommunity.com/id/maddogreilly999,2012-10-12,204360,True,2
maddogreilly999,http://steamcommunity.com/id/maddogreilly999,2012-04-14,65800,True,2
MaddyS99,http://steamcommunity.com/id/MaddyS99,2014-12-12,105600,True,2
MaddyS99,http://steamcommunity.com/id/MaddyS99,2014-09-25,224540,True,2
madengineer,http://steamcommunity.com/id/madengineer,2015-02-27,244160,True,1
madengineer,http://steamcommunity.com/id/madengineer,2015-02-27,39200,False,0
madengineer,http://steamcommunity.com/id/madengineer,2014-02-05,440,True,0
madgreg,http://steamcommunity.com/id/madgreg,2015-06-04,356510,True,1
76561198042944630,http://steamcommunity.com/profiles/76561198042944630,2015-07-03,339800,True,2
Born_of_Fire,http://steamcommunity.com/id/Born_of_Fire,2014-01-25,231740,True,2
Born_of_Fire,http://steamcommunity.com/id/Born_of_Fire,2013-12-14,211820,True,2
76561198060473341,http://steamcommunity.com/profiles/76561198060473341,2015-09-04,209650,False,0
76561198060473341,http://steamcommunity.com/profiles/76561198060473341,2014-01-13,72850,True,2
Moba42,http://steamcommunity.com/id/Moba42,2014-08-17,440,True,0
76561197998095312,http://steamcommunity.com/profiles/76561197998095312,2015-02-15,298630,True,1
76561198080460427,http://steamcommunity.com/profiles/76561198080460427,2014-10-24,230410,True,1
76561198080460427,http://steamcommunity.com/profiles/76561198080460427,2015-11-08,209870,True,2
Magic_Carp,http://steamcommunity.com/id/Magic_Carp,2015-04-30,322170,True,2
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-28,262410,True,2
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-27,304930,True,1
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-27,248570,False,1
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-27,105600,True,2
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-27,440,True,1
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-27,228940,True,2
Hugh-Mungus,http://steamcommunity.com/id/Hugh-Mungus,2014-07-25,11020,True,2
76561198043922525,http://steamcommunity.com/profiles/76561198043922525,2014-05-17,248820,True,1
76561198034156056,http://steamcommunity.com/profiles/76561198034156056,2011-12-27,105600,True,2
76561198034156056,http://steamcommunity.com/profiles/76561198034156056,2011-02-27,63200,True,2
76561198034156056,http://steamcommunity.com/profiles/76561198034156056,2012-07-20,35700,True,0
76561198034156056,http://steamcommunity.com/profiles/76561198034156056,2011-08-17,107100,True,2
76561198034156056,http://steamcommunity.com/profiles/76561198034156056,2011-07-03,24980,True,2
76561198034156056,http://steamcommunity.com/profiles/76561198034156056,2011-07-03,17460,True,2
Powa_MaGix,http://steamcommunity.com/id/Powa_MaGix,2015-11-28,730,True,1
Powa_MaGix,http://steamcommunity.com/id/Powa_MaGix,2014-04-29,219190,True,0
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2014-05-21,221640,True,2
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2013-03-03,570,True,0
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2014-07-02,204530,True,2
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2014-05-21,224760,True,2
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2014-09-12,233150,True,1
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2014-06-01,245550,True,0
mmaddogtm,http://steamcommunity.com/id/mmaddogtm,2014-09-12,239030,True,2
76561198054837119,http://steamcommunity.com/profiles/76561198054837119,2015-09-23,730,True,2
76561198048022041,http://steamcommunity.com/profiles/76561198048022041,2014-03-08,238320,True,0
76561198048022041,http://steamcommunity.com/profiles/76561198048022041,2015-11-02,274940,True,2
76561198048022041,http://steamcommunity.com/profiles/76561198048022041,2012-08-19,440,True,0
76561198080651606,http://steamcommunity.com/profiles/76561198080651606,2014-02-19,43160,True,2
76561198080651606,http://steamcommunity.com/profiles/76561198080651606,2014-09-05,3920,True,1
76561198080651606,http://steamcommunity.com/profiles/76561198080651606,2013-12-05,203770,True,2
76561198080651606,http://steamcommunity.com/profiles/76561198080651606,2013-11-26,242050,True,1
mahj-,http://steamcommunity.com/id/mahj-,2014-08-24,730,True,1
mahj-,http://steamcommunity.com/id/mahj-,2013-05-20,570,True,2
chooves,http://steamcommunity.com/id/chooves,2014-02-06,570,True,2
chooves,http://steamcommunity.com/id/chooves,2013-12-03,4000,True,2
CantTellMeNothin,http://steamcommunity.com/id/CantTellMeNothin,2012-12-28,55230,True,0
76561198096670934,http://steamcommunity.com/profiles/76561198096670934,2014-05-20,236390,True,2
76561198096670934,http://steamcommunity.com/profiles/76561198096670934,2015-04-15,70000,True,0
Dampflok,http://steamcommunity.com/id/Dampflok,2014-09-14,39510,True,1
Dampflok,http://steamcommunity.com/id/Dampflok,2014-09-14,244850,True,2
76561198067161818,http://steamcommunity.com/profiles/76561198067161818,2015-12-28,413850,True,1
76561198099702159,http://steamcommunity.com/profiles/76561198099702159,2014-10-02,215470,True,1
76561198045973971,http://steamcommunity.com/profiles/76561198045973971,2013-12-20,219640,True,2
76561198093272537,http://steamcommunity.com/profiles/76561198093272537,2014-01-24,210770,True,1
76561198049937609,http://steamcommunity.com/profiles/76561198049937609,2015-11-25,344740,True,0
76561198049937609,http://steamcommunity.com/profiles/76561198049937609,2014-12-20,272890,True,0
76561198031043766,http://steamcommunity.com/profiles/76561198031043766,2015-05-06,271590,False,0
76561198097320856,http://steamcommunity.com/profiles/76561198097320856,2015-04-21,271590,True,2
76561197964317648,http://steamcommunity.com/profiles/76561197964317648,2015-05-08,350080,True,2
76561197964317648,http://steamcommunity.com/profiles/76561197964317648,2015-12-21,405820,True,2
76561197989053217,http://steamcommunity.com/profiles/76561197989053217,2014-06-28,230410,True,2
reallifecheater,http://steamcommunity.com/id/reallifecheater,2014-01-01,202970,True,2
reallifecheater,http://steamcommunity.com/id/reallifecheater,2014-04-01,265930,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2014-01-17,219150,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2013-12-14,550,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2014-01-27,218620,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2013-12-19,226700,False,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2013-12-24,49520,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2013-06-28,219640,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2014-11-22,730,True,1
reallifecheater,http://steamcommunity.com/id/reallifecheater,2014-05-26,243470,True,2
niwith,http://steamcommunity.com/id/niwith,2014-12-15,221100,True,0
niwith,http://steamcommunity.com/id/niwith,2014-07-23,304930,True,2
niwith,http://steamcommunity.com/id/niwith,2014-07-18,301520,True,2
niwith,http://steamcommunity.com/id/niwith,2014-02-09,244850,True,0
niwith,http://steamcommunity.com/id/niwith,2013-12-16,4000,True,2
76561198042504196,http://steamcommunity.com/profiles/76561198042504196,2012-11-07,48000,True,1
76561198042504196,http://steamcommunity.com/profiles/76561198042504196,2012-08-04,42680,True,0
76561198042504196,http://steamcommunity.com/profiles/76561198042504196,2012-08-04,620,True,1
LG2301,http://steamcommunity.com/id/LG2301,2014-01-04,252490,True,1
jamesh98,http://steamcommunity.com/id/jamesh98,2015-01-08,50300,True,2
76561198065109854,http://steamcommunity.com/profiles/76561198065109854,2015-11-11,311210,True,1
76561198048363750,http://steamcommunity.com/profiles/76561198048363750,2014-08-15,304930,True,2
76561198081265170,http://steamcommunity.com/profiles/76561198081265170,2015-12-29,222730,True,1
76561198081265170,http://steamcommunity.com/profiles/76561198081265170,2015-12-29,337320,True,0
76561198081265170,http://steamcommunity.com/profiles/76561198081265170,2015-12-29,550,True,2
76561198081265170,http://steamcommunity.com/profiles/76561198081265170,2015-11-14,416640,True,2
76561198081265170,http://steamcommunity.com/profiles/76561198081265170,2015-05-16,242860,True,0
gowuigilol1,http://steamcommunity.com/id/gowuigilol1,2014-12-18,550,True,2
martinrocks,http://steamcommunity.com/id/martinrocks,2014-08-26,730,True,1
martinrocks,http://steamcommunity.com/id/martinrocks,2014-10-27,620,True,2
martinrocks,http://steamcommunity.com/id/martinrocks,2014-06-29,4760,True,2
martinrocks,http://steamcommunity.com/id/martinrocks,2014-02-14,4000,True,0
76561198071626375,http://steamcommunity.com/profiles/76561198071626375,2014-09-19,317470,True,2
76561198082134799,http://steamcommunity.com/profiles/76561198082134799,2015-06-16,308420,False,1
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2014-03-21,271290,True,2
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2015-12-26,255220,True,2
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2015-12-16,423880,True,2
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2015-01-07,219640,True,2
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2015-01-07,8870,True,2
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2015-01-07,332800,True,2
76561198066662465,http://steamcommunity.com/profiles/76561198066662465,2015-01-07,319510,True,1
76561198084408440,http://steamcommunity.com/profiles/76561198084408440,2015-02-23,322170,True,2
76561198053521602,http://steamcommunity.com/profiles/76561198053521602,2015-05-16,211600,True,0
2pacisaliveincuba,http://steamcommunity.com/id/2pacisaliveincuba,2015-11-02,730,True,0
eroth,http://steamcommunity.com/id/eroth,2013-12-06,440,True,2
76561198047765065,http://steamcommunity.com/profiles/76561198047765065,2014-02-01,208090,True,2
76561198094663041,http://steamcommunity.com/profiles/76561198094663041,2015-01-12,322170,True,2
76561198094663041,http://steamcommunity.com/profiles/76561198094663041,2014-12-13,204360,True,2
MantisTobogganThe2nd,http://steamcommunity.com/id/MantisTobogganThe2nd,2013-05-25,440,True,0
MantisTobogganThe2nd,http://steamcommunity.com/id/MantisTobogganThe2nd,2015-12-27,4000,True,2
MantisTobogganThe2nd,http://steamcommunity.com/id/MantisTobogganThe2nd,2015-11-06,346900,True,1
76561198023519729,http://steamcommunity.com/profiles/76561198023519729,2015-11-23,239200,True,2
manuelpr039,http://steamcommunity.com/id/manuelpr039,2015-12-21,212480,True,1
manuelpr039,http://steamcommunity.com/id/manuelpr039,2015-12-10,252950,True,1
manuelpr039,http://steamcommunity.com/id/manuelpr039,2015-12-23,9480,True,1
manuelpr039,http://steamcommunity.com/id/manuelpr039,2015-12-17,15700,True,1
mapachenegro,http://steamcommunity.com/id/mapachenegro,2014-08-29,218620,True,1
maplesyrupguy,http://steamcommunity.com/id/maplesyrupguy,2015-01-04,240,True,2
maplesyrupguy,http://steamcommunity.com/id/maplesyrupguy,2014-07-19,730,True,1
maplesyrupguy,http://steamcommunity.com/id/maplesyrupguy,2015-12-28,319740,True,2
mappy319df,http://steamcommunity.com/id/mappy319df,2014-06-21,236390,True,2
76561198086279622,http://steamcommunity.com/profiles/76561198086279622,2014-01-04,440,True,1
76561198086279622,http://steamcommunity.com/profiles/76561198086279622,2014-02-14,550,True,0
76561198043712583,http://steamcommunity.com/profiles/76561198043712583,2015-10-19,363440,False,0
76561198043712583,http://steamcommunity.com/profiles/76561198043712583,2014-11-17,332800,True,2
76561198043712583,http://steamcommunity.com/profiles/76561198043712583,2015-10-20,359050,True,2
76561198091479250,http://steamcommunity.com/profiles/76561198091479250,2015-05-17,236370,True,1
76561198091479250,http://steamcommunity.com/profiles/76561198091479250,2014-03-11,204080,True,1
76561198091479250,http://steamcommunity.com/profiles/76561198091479250,2014-12-23,104900,True,1
76561198095450609,http://steamcommunity.com/profiles/76561198095450609,2015-01-12,209670,True,2
76561198058752236,http://steamcommunity.com/profiles/76561198058752236,2015-09-08,266150,True,1
Marcosvfv,http://steamcommunity.com/id/Marcosvfv,2014-06-24,243450,True,1
76561198070840754,http://steamcommunity.com/profiles/76561198070840754,2014-01-15,570,True,1
marhan,http://steamcommunity.com/id/marhan,2015-05-19,292030,True,1
marhan,http://steamcommunity.com/id/marhan,2015-02-26,239140,True,0
marhan,http://steamcommunity.com/id/marhan,2015-06-23,208650,False,0
76561198097313353,http://steamcommunity.com/profiles/76561198097313353,2015-01-24,253710,False,1
76561198029771387,http://steamcommunity.com/profiles/76561198029771387,2014-10-16,268050,True,0
76561198029771387,http://steamcommunity.com/profiles/76561198029771387,2014-10-11,292120,True,2
mario6345,http://steamcommunity.com/id/mario6345,2014-01-08,620,True,2
mario6345,http://steamcommunity.com/id/mario6345,2013-03-23,212680,True,0
JackPipsam,http://steamcommunity.com/id/JackPipsam,2011-06-04,620,True,2
JackPipsam,http://steamcommunity.com/id/JackPipsam,2011-06-03,97100,True,0
JackPipsam,http://steamcommunity.com/id/JackPipsam,2011-01-29,440,True,0
JackPipsam,http://steamcommunity.com/id/JackPipsam,2011-01-29,22330,True,2
JackPipsam,http://steamcommunity.com/id/JackPipsam,2011-01-29,15620,True,2
JackPipsam,http://steamcommunity.com/id/JackPipsam,2010-12-25,8930,True,2
JackPipsam,http://steamcommunity.com/id/JackPipsam,2010-12-25,300,True,2
CmonGiveMeATripleKill,http://steamcommunity.com/id/CmonGiveMeATripleKill,2014-10-29,212180,True,2
CmonGiveMeATripleKill,http://steamcommunity.com/id/CmonGiveMeATripleKill,2015-11-23,311210,True,0
sionisindustries,http://steamcommunity.com/id/sionisindustries,2014-02-02,440,True,2
76561198072273253,http://steamcommunity.com/profiles/76561198072273253,2013-11-29,223710,True,1
MarkiPoli,http://steamcommunity.com/id/MarkiPoli,2015-12-21,319630,True,2
MarkiPoli,http://steamcommunity.com/id/MarkiPoli,2015-12-21,274900,True,2
